Employee_Id,Person ID,Date,Name
76,"CheckInTime2023-09-28 11:52:28	",9/28/2023,"CheckOutTime	"
76,"CheckInTime2023-09-30 11:40:35	",9/30/2023,"CheckOutTime	"
78,"CheckInTime2023-09-01 12:36:37	",9/1/2023,"CheckOutTime2023-09-01 20:41:44	"
78,"CheckInTime2023-09-02 11:50:16	",9/2/2023,"CheckOutTime	"
78,"CheckInTime2023-09-04 12:55:26	",9/4/2023,"CheckOutTime2023-09-04 16:39:02	"
78,"CheckInTime2023-09-05 12:49:32	",9/5/2023,"CheckOutTime2023-09-05 20:36:59	"
78,"CheckInTime2023-09-06 10:44:00	",9/6/2023,"CheckOutTime2023-09-06 20:18:26	"
78,"CheckInTime2023-09-08 12:16:07	",9/8/2023,"CheckOutTime2023-09-08 20:32:24	"
78,"CheckInTime2023-09-09 12:37:29	",9/9/2023,"CheckOutTime2023-09-09 22:09:56	"
78,"CheckInTime2023-09-11 12:25:39	",9/11/2023,"CheckOutTime2023-09-11 20:37:50	"
78,"CheckInTime2023-09-12 12:24:03	",9/12/2023,"CheckOutTime2023-09-12 21:24:48	"
78,"CheckInTime2023-09-13 12:20:20	",9/13/2023,"CheckOutTime2023-09-13 21:05:52	"
78,"CheckInTime2023-09-14 11:45:37	",9/14/2023,"CheckOutTime2023-09-14 20:53:43	"
78,"CheckInTime2023-09-15 12:20:25	",9/15/2023,"CheckOutTime2023-09-15 20:33:12	"
78,"CheckInTime2023-09-16 11:51:24	",9/16/2023,"CheckOutTime	"
78,"CheckInTime2023-09-18 11:56:14	",9/18/2023,"CheckOutTime2023-09-18 21:04:49	"
78,"CheckInTime2023-09-19 12:01:52	",9/19/2023,"CheckOutTime2023-09-19 20:52:25	"
78,"CheckInTime2023-09-21 11:13:23	",9/20/2023,"CheckOutTime2023-09-21 20:49:37	"
78,"CheckInTime2023-09-22 12:30:19	",9/22/2023,"CheckOutTime2023-09-22 20:43:28	"
78,"CheckInTime2023-09-23 12:34:12	",9/23/2023,"CheckOutTime2023-09-23 20:45:21	"
78,"CheckInTime2023-09-25 11:57:11	",9/25/2023,"CheckOutTime2023-09-25 21:02:55	"
78,"CheckInTime2023-09-26 12:34:42	",9/26/2023,"CheckOutTime2023-09-26 21:06:07	"
78,"CheckInTime2023-09-27 12:47:25	",9/27/2023,"CheckOutTime2023-09-27 21:01:57	"
78,"CheckInTime2023-09-28 12:41:19	",9/28/2023,"CheckOutTime2023-09-28 21:00:59	"
78,"CheckInTime2023-09-16 11:30:23	",9/30/2023,"CheckOutTime2023-09-15 22:16:44	"
87,"CheckInTime2023-09-16 11:30:23	",9/16/2023,"CheckOutTime2023-09-16 21:35:06	"
87,"CheckInTime2023-09-18 11:39:16	",9/18/2023,"CheckOutTime2023-09-18 23:38:02	"
87,"CheckInTime2023-09-19 10:56:24	",9/19/2023,"CheckOutTime2023-09-19 21:36:28	"
87,"CheckInTime2023-09-20 11:14:44	",9/20/2023,"CheckOutTime2023-09-20 21:59:58	"
87,"CheckInTime2023-09-21 10:47:51	",9/21/2023,"CheckOutTime2023-09-21 22:15:47	"
87,"CheckInTime2023-09-22 11:20:08	",9/22/2023,"CheckOutTime2023-09-22 22:54:06	"
87,"CheckInTime2023-09-23 11:11:44	",9/23/2023,"CheckOutTime2023-09-23 20:29:11	"
87,"CheckInTime2023-09-25 11:18:28	",9/25/2023,"CheckOutTime2023-09-25 21:09:22	"
87,"CheckInTime2023-09-26 11:10:14	",9/26/2023,"CheckOutTime2023-09-26 21:01:04	"
87,"CheckInTime2023-09-27 11:28:46	",9/27/2023,"CheckOutTime2023-09-28 11:04:51	"
